"Protein.ID" "Description" "Peptides" "Frames" "Hits" "Ratio.AS.0.C.0" "StDev" "pValue" "Fraction.1D_2D" "Gene_name" "UniprotID"
"3006" "SP://F6ZBL2" "F6ZBL2_MOUSE E3 ubiquitin_protein ligase MIB1 (Fragment) OS=Mus musculus GN=Mib1 PE=4 SV=1" 1 1 1 1.604 0.037 0.0103 "C_14_31" "Mib1" "F6ZBL2"
"3007" "SP://F7A3M3" "F7A3M3_MOUSE Apolipoprotein B_100 (Fragment) OS=Mus musculus GN=Apob PE=2 SV=1" 2 2 2 99999.9 0.707 1 "C_08_01" "Apob" "F7A3M3"
"3008" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 15 4.065 0.027 1.51e-05 "C_31_01" "Trf" "F7BAE9"
"3009" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 7 1.746 0.013 0.00107 "C_32_02" "Trf" "F7BAE9"
"3010" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 5 34 0.882 0.021 1.02e-07 "C_33_01" "Trf" "F7BAE9"
"3011" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 4 21 0.756 0.047 2.41e-07 "C_34_02" "Trf" "F7BAE9"
"3012" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 12 0.701 0.036 0.000411 "C_35_01" "Trf" "F7BAE9"
"3013" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 17 0.071 0.01 0.000293 "C_36_02" "Trf" "F7BAE9"
"3014" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 7 0.108 0.22 0.0153 "C_37_01" "Trf" "F7BAE9"
"3015" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 2.931 0.522 0.0913 "C_40_00" "Trf" "F7BAE9"
"3016" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 3 1.333 0.016 0.000758 "C_30_04" "Trf" "F7BAE9"
"3017" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 3 13 1.418 0.124 0.0348 "C_31_03" "Trf" "F7BAE9"
"3018" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 5 2.95 0.145 0.00435 "C_32_04" "Trf" "F7BAE9"
"3019" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 5 2.2 0.09 0.00299 "C_32_11" "Trf" "F7BAE9"
"3020" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 11 0.523 0.067 0.00335 "C_33_03" "Trf" "F7BAE9"
"3021" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 0.917 0.185 0.542 "C_34_04" "Trf" "F7BAE9"
"3022" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 6 0.098 0.204 0.0553 "C_35_03" "Trf" "F7BAE9"
"3023" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 4 0.164 0.303 0.0012 "C_37_03" "Trf" "F7BAE9"
"3024" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 12 2.069 0.078 0.0686 "C_12_24" "Trf" "F7BAE9"
"3025" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 3 3 24 1.042 0.026 0.000219 "C_12_25" "Trf" "F7BAE9"
"3026" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 12 0.272 0.091 0.00882 "C_21_22" "Trf" "F7BAE9"
"3027" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 11 2.231 0.051 0.000581 "C_31_18" "Trf" "F7BAE9"
"3028" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 12 0.842 0.042 0.0515 "C_33_18" "Trf" "F7BAE9"
"3029" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 5 0.096 0.177 0.00191 "C_35_18" "Trf" "F7BAE9"
"3030" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 8 1.035 0.092 0.863 "C_21_24" "Trf" "F7BAE9"
"3031" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 11 0.763 0.039 0.00838 "C_22_23" "Trf" "F7BAE9"
"3032" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 6 1.302 0.124 0.166 "C_23_24" "Trf" "F7BAE9"
"3033" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 3 11 0.09 0.073 6.83e-06 "C_24_23" "Trf" "F7BAE9"
"3034" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 2 0.015 1.533 0.0477 "C_26_23" "Trf" "F7BAE9"
"3035" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 2 8 1.359 0.065 0.0124 "C_32_22" "Trf" "F7BAE9"
"3036" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 5 1.05 1.423 0.97 "C_13_32" "Trf" "F7BAE9"
"3037" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 9 2.303 0.13 0.00491 "C_15_32" "Trf" "F7BAE9"
"3038" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 4 0.11 0.143 0.0502 "C_17_32" "Trf" "F7BAE9"
"3039" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 3 0.582 0.026 0.000684 "C_10_31" "Trf" "F7BAE9"
"3040" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 2 2 6 0.154 0.029 0.000147 "C_12_31" "Trf" "F7BAE9"
"3041" "SP://F7BAE9" "F7BAE9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=2 SV=1" 1 1 1 1.07 0.232 0.674 "C_20_31" "Trf" "F7BAE9"
"3042" "SP://F7BTQ5" "F7BTQ5_MOUSE Histone lysine demethylase PHF8 (Fragment) OS=Mus musculus GN=Phf8 PE=4 SV=1" 1 1 1 4.007 0.146 0.0123 "C_11_02" "Phf8" "F7BTQ5"
"3043" "SP://F7BTQ5" "F7BTQ5_MOUSE Histone lysine demethylase PHF8 (Fragment) OS=Mus musculus GN=Phf8 PE=4 SV=1" 1 1 1 4.074 0.169 0.072 "C_14_01" "Phf8" "F7BTQ5"
"3044" "SP://F7BTQ5" "F7BTQ5_MOUSE Histone lysine demethylase PHF8 (Fragment) OS=Mus musculus GN=Phf8 PE=4 SV=1" 1 1 1 1.26 0.143 0.0845 "C_12_27" "Phf8" "F7BTQ5"
"3045" "SP://F7BTQ5" "F7BTQ5_MOUSE Histone lysine demethylase PHF8 (Fragment) OS=Mus musculus GN=Phf8 PE=4 SV=1" 1 1 2 1.604 0.037 0.0103 "C_14_31" "Phf8" "F7BTQ5"
"3046" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 3 15 4.065 0.027 1.51e-05 "C_31_01" "Trf" "F7CJN9"
"3047" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 15 1.804 0.013 0.000226 "C_32_02" "Trf" "F7CJN9"
"3048" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 3 5 34 0.882 0.021 1.02e-07 "C_33_01" "Trf" "F7CJN9"
"3049" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 4 6 29 0.661 0.044 4.6e-09 "C_34_02" "Trf" "F7CJN9"
"3050" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 3 3 15 0.684 0.035 1.35e-05 "C_35_01" "Trf" "F7CJN9"
"3051" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 3 4 22 0.079 0.01 0.000232 "C_36_02" "Trf" "F7CJN9"
"3052" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 7 0.108 0.22 0.0153 "C_37_01" "Trf" "F7CJN9"
"3053" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 1 2.931 0.522 0.0913 "C_40_00" "Trf" "F7CJN9"
"3054" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 1 7.503 0.542 0.0163 "C_30_04" "Trf" "F7CJN9"
"3055" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 7 1.529 0.135 0.0155 "C_31_03" "Trf" "F7CJN9"
"3056" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 2 2.831 0.158 0.0274 "C_32_11" "Trf" "F7CJN9"
"3057" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 11 0.523 0.067 0.00335 "C_33_03" "Trf" "F7CJN9"
"3058" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 6 0.098 0.204 0.0553 "C_35_03" "Trf" "F7CJN9"
"3059" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 1 0.347 0.636 0.065 "C_37_03" "Trf" "F7CJN9"
"3060" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 12 2.069 0.078 0.0686 "C_12_24" "Trf" "F7CJN9"
"3061" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 3 3 23 0.439 0.079 5.13e-06 "C_12_25" "Trf" "F7CJN9"
"3062" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 3 12 0.272 0.091 0.00882 "C_21_22" "Trf" "F7CJN9"
"3063" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 11 2.231 0.051 0.000581 "C_31_18" "Trf" "F7CJN9"
"3064" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 12 0.842 0.042 0.0515 "C_33_18" "Trf" "F7CJN9"
"3065" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 5 0.096 0.177 0.00191 "C_35_18" "Trf" "F7CJN9"
"3066" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 8 1.035 0.092 0.863 "C_21_24" "Trf" "F7CJN9"
"3067" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 11 0.763 0.039 0.00838 "C_22_23" "Trf" "F7CJN9"
"3068" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 6 1.302 0.124 0.166 "C_23_24" "Trf" "F7CJN9"
"3069" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 3 4 29 0.133 0.03 3.28e-09 "C_24_23" "Trf" "F7CJN9"
"3070" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 2 0.015 1.533 0.0477 "C_26_23" "Trf" "F7CJN9"
"3071" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 2 8 1.359 0.065 0.0124 "C_32_22" "Trf" "F7CJN9"
"3072" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 5 1.05 1.423 0.97 "C_13_32" "Trf" "F7CJN9"
"3073" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 9 2.303 0.13 0.00491 "C_15_32" "Trf" "F7CJN9"
"3074" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 3 0.582 0.026 0.000684 "C_10_31" "Trf" "F7CJN9"
"3075" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 2 2 6 0.154 0.029 0.000147 "C_12_31" "Trf" "F7CJN9"
"3076" "SP://F7CJN9" "F7CJN9_MOUSE Serotransferrin (Fragment) OS=Mus musculus GN=Trf PE=4 SV=1" 1 1 1 1.07 0.232 0.674 "C_20_31" "Trf" "F7CJN9"
"3077" "SP://F8VQL9" "F8VQL9_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 4.074 0.169 0.072 "C_14_01" "Ncor2" "F8VQL9"
"3078" "SP://F8VQL9" "F8VQL9_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 2.471 0.053 0.00161 "C_10_31" "Ncor2" "F8VQL9"
"3079" "SP://F8VQL9" "F8VQL9_MOUSE Nuclear receptor corepressor 2 OS=Mus musculus GN=Ncor2 PE=2 SV=1" 1 1 1 1.604 0.037 0.0103 "C_14_31" "Ncor2" "F8VQL9"
"3080" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 2 3 9 9.49 0.059 0.000856 "C_19_32" "Itih1" "F8WJ05"
"3081" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 2 2 3 5.209 0.084 9.89e-05 "C_21_32" "Itih1" "F8WJ05"
"3082" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 1 1 2 2.828 0.068 0.00561 "C_18_31" "Itih1" "F8WJ05"
"3083" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 2 3 12 1.56 0.048 0.0274 "C_18_35" "Itih1" "F8WJ05"
"3084" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 1 1 6 1.336 0.5 0.59 "C_20_35" "Itih1" "F8WJ05"
"3085" "SP://F8WJ05" "F8WJ05_MOUSE Inter_alpha_trypsin inhibitor heavy chain H1 OS=Mus musculus GN=Itih1 PE=2 SV=1" 1 1 1 147.01 2.248 0.493 "C_22_35" "Itih1" "F8WJ05"
"3086" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 2 2.164 0.038 0.000496 "C_15_02" "Apoe" "G3UWN5"
"3087" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 1 1.836 1.433 0.728 "C_13_32" "Apoe" "G3UWN5"
"3088" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 3 1.261 0.235 0.226 "C_08_31" "Apoe" "G3UWN5"
"3089" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 1 9.205 0.105 0.000132 "C_08_35" "Apoe" "G3UWN5"
"3090" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 5 2.168 0.113 0.0227 "C_14_31" "Apoe" "G3UWN5"
"3091" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 3 1.597 0.04 0.0105 "C_16_31" "Apoe" "G3UWN5"
"3092" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 4 1.631 0.061 0.00365 "C_18_31" "Apoe" "G3UWN5"
"3093" "SP://G3UWN5" "G3UWN5_MOUSE Apolipoprotein E (Fragment) OS=Mus musculus GN=Apoe PE=4 SV=1" 1 1 1 99999.9 1 1e-05 "C_22_31" "Apoe" "G3UWN5"
"3094" "SP://G3UXG1" "G3UXG1_MOUSE Ceruloplasmin (Fragment) OS=Mus musculus GN=Cp PE=2 SV=1" 1 1 2 16.704 0.404 0.00372 "C_22_31" "Cp" "G3UXG1"
"3095" "SP://G3UXG1" "G3UXG1_MOUSE Ceruloplasmin (Fragment) OS=Mus musculus GN=Cp PE=2 SV=1" 1 1 2 1.848 0.153 0.0365 "C_26_31" "Cp" "G3UXG1"
"3096" "SP://G3X8Q5" "G3X8Q5_MOUSE Ceruloplasmin OS=Mus musculus GN=Cp PE=4 SV=1" 1 1 2 16.704 0.404 0.00372 "C_22_31" "Cp" "G3X8Q5"
"3097" "SP://G3X8Q5" "G3X8Q5_MOUSE Ceruloplasmin OS=Mus musculus GN=Cp PE=4 SV=1" 1 1 2 1.848 0.153 0.0365 "C_26_31" "Cp" "G3X8Q5"
"3098" "SP://G3X8T9" "G3X8T9_MOUSE Serine (Or cysteine) peptidase inhibitor_ clade A_ member 3N_ isoform CRA_a OS=Mus musculus GN=Serpina3n PE=3 SV=1" 1 1 1 0.782 0.059 0.0736 "C_31_25" "Serpina3n" "G3X8T9"
"3099" "SP://G3X932" "G3X932_MOUSE DNA segment_ Chr 15_ Wayne State University 169_ expressed_ isoform CRA_a OS=Mus musculus GN=Arhgap39 PE=4 SV=1" 2 1 2 0.498 0.055 0.0173 "C_35_03" "Arhgap39" "G3X932"
"3100" "SP://G3X932" "G3X932_MOUSE DNA segment_ Chr 15_ Wayne State University 169_ expressed_ isoform CRA_a OS=Mus musculus GN=Arhgap39 PE=4 SV=1" 1 1 1 1.697 0.07 0.0278 "C_27_20" "Arhgap39" "G3X932"
"3101" "SP://G3X932" "G3X932_MOUSE DNA segment_ Chr 15_ Wayne State University 169_ expressed_ isoform CRA_a OS=Mus musculus GN=Arhgap39 PE=4 SV=1" 1 1 1 1.127 0.061 0.197 "C_12_27" "Arhgap39" "G3X932"
"3102" "SP://G3X932" "G3X932_MOUSE DNA segment_ Chr 15_ Wayne State University 169_ expressed_ isoform CRA_a OS=Mus musculus GN=Arhgap39 PE=4 SV=1" 1 1 1 2.292 0.087 0.00231 "C_14_31" "Arhgap39" "G3X932"
"3103" "SP://G3X932" "G3X932_MOUSE DNA segment_ Chr 15_ Wayne State University 169_ expressed_ isoform CRA_a OS=Mus musculus GN=Arhgap39 PE=4 SV=1" 2 1 2 1.752 0.04 0.00307 "C_16_31" "Arhgap39" "G3X932"
"3104" "SP://G3X977" "G3X977_MOUSE Inter_alpha trypsin inhibitor_ heavy chain 2 OS=Mus musculus GN=Itih2 PE=4 SV=1" 1 1 1 0.091 0.293 0.00817 "C_20_35" "Itih2" "G3X977"
"3105" "SP://G3X977" "G3X977_MOUSE Inter_alpha trypsin inhibitor_ heavy chain 2 OS=Mus musculus GN=Itih2 PE=4 SV=1" 2 3 6 80278.557 0.634 0.194 "C_22_35" "Itih2" "G3X977"
"3106" "SP://G3X9T8" "G3X9T8_MOUSE Ceruloplasmin OS=Mus musculus GN=Cp PE=4 SV=1" 1 1 2 16.704 0.404 0.00372 "C_22_31" "Cp" "G3X9T8"
"3107" "SP://G3X9T8" "G3X9T8_MOUSE Ceruloplasmin OS=Mus musculus GN=Cp PE=4 SV=1" 1 1 2 1.848 0.153 0.0365 "C_26_31" "Cp" "G3X9T8"
"3108" "SP://H3BK95" "H3BK95_MOUSE Complement C2 (Fragment) OS=Mus musculus GN=C2 PE=3 SV=1" 1 1 1 6.147 0.432 0.00527 "C_30_19" "C2" "H3BK95"
"3109" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 4 4.876 0.105 0.0285 "C_17_02" "C3" "H3BL60"
"3110" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 2 0 1 1 "C_19_02" "C3" "H3BL60"
"3111" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 3 6 1578.342 0.127 0.385 "C_24_19" "C3" "H3BL60"
"3112" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 9 1.139 0.015 0.0239 "C_21_28" "C3" "H3BL60"
"3113" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 7 1.059 0.021 0.0953 "C_22_27" "C3" "H3BL60"
"3114" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 1 0.761 0.231 0.288 "C_23_30" "C3" "H3BL60"
"3115" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 11 1.402 0.018 0.02 "C_20_31" "C3" "H3BL60"
"3116" "SP://H3BL60" "H3BL60_MOUSE Complement C3 (Fragment) OS=Mus musculus GN=C3 PE=4 SV=1" 1 1 2 13.102 0.1 0.0118 "C_22_31" "C3" "H3BL60"
"3117" "SP://H7BX46" "H7BX46_MOUSE Rho GTPase_activating protein 39 OS=Mus musculus GN=Arhgap39 PE=2 SV=1" 2 1 2 0.498 0.055 0.0173 "C_35_03" "Arhgap39" "H7BX46"
"3118" "SP://H7BX46" "H7BX46_MOUSE Rho GTPase_activating protein 39 OS=Mus musculus GN=Arhgap39 PE=2 SV=1" 1 1 1 1.697 0.07 0.0278 "C_27_20" "Arhgap39" "H7BX46"
"3119" "SP://H7BX46" "H7BX46_MOUSE Rho GTPase_activating protein 39 OS=Mus musculus GN=Arhgap39 PE=2 SV=1" 1 1 1 1.127 0.061 0.197 "C_12_27" "Arhgap39" "H7BX46"
"3120" "SP://H7BX46" "H7BX46_MOUSE Rho GTPase_activating protein 39 OS=Mus musculus GN=Arhgap39 PE=2 SV=1" 1 1 1 2.292 0.087 0.00231 "C_14_31" "Arhgap39" "H7BX46"
"3121" "SP://H7BX46" "H7BX46_MOUSE Rho GTPase_activating protein 39 OS=Mus musculus GN=Arhgap39 PE=2 SV=1" 2 1 2 1.752 0.04 0.00307 "C_16_31" "Arhgap39" "H7BX46"
"3122" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 1 15.084 0.037 0.000114 "C_30_02" "Apoh" "I7HJR3"
"3123" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 1 7.507 0.139 0.00485 "C_32_04" "Apoh" "I7HJR3"
"3124" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 1 7.19 0.715 0.012 "C_32_13" "Apoh" "I7HJR3"
"3125" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 6 0.633 0.037 0.0209 "C_30_19" "Apoh" "I7HJR3"
"3126" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 3 18.868 0.13 0.0369 "C_36_21" "Apoh" "I7HJR3"
"3127" "SP://I7HJR3" "I7HJR3_MOUSE Beta_2_glycoprotein 1 (Fragment) OS=Mus musculus GN=Apoh PE=4 SV=1" 1 1 6 2.387 0.111 0.00366 "C_20_23" "Apoh" "I7HJR3"
"3128" "SP://O08677" "KNG1_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=1 SV=1" 1 2 12 1.044 0.038 0.295 "C_31_16" "Kng1" "O08677"
"3129" "SP://O08677" "KNG1_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=1 SV=1" 2 2 12 0.65 0.06 0.0954 "C_32_15" "Kng1" "O08677"
"3130" "SP://O08677" "KNG1_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=1 SV=1" 1 1 4 0.784 0.128 0.21 "C_34_15" "Kng1" "O08677"
"3131" "SP://O08677" "KNG1_MOUSE Kininogen_1 OS=Mus musculus GN=Kng1 PE=1 SV=1" 3 4 19 1.692 0.027 0.000603 "C_30_19" "Kng1" "O08677"
