"Protein.ID"	"Description"	"Peptides"	"Frames"	"Hits"	"Ratio.AS.0.C.0"	"StDev"	"pValue"	"Fraction.1D_2D"	"Gene_name"	"UniprotID"
"6065"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	99999.9	99999.9	1e-05	"B_30_15"	"Krt6b"	"Q3UV11"
"6066"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	5.333	0.297	0.0057	"B_18_23"	"Krt6b"	"Q3UV11"
"6067"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0	0	0	"B_22_21"	"Krt6b"	"Q3UV11"
"6068"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.033	0.017	0.000328	"B_42_21"	"Krt6b"	"Q3UV11"
"6069"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.131	0.017	0.015	"B_14_25"	"Krt6b"	"Q3UV11"
"6070"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.047	0.021	0.0358	"B_23_24"	"Krt6b"	"Q3UV11"
"6071"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	7.751	12.218	0.0381	"B_29_24"	"Krt6b"	"Q3UV11"
"6072"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	1.122	0.027	0.0348	"B_15_35"	"Krt6b"	"Q3UV11"
"6073"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	6.886	0.775	0.00103	"B_20_32"	"Krt6b"	"Q3UV11"
"6074"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0	0	0	"B_21_31"	"Krt6b"	"Q3UV11"
"6075"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	8.443	0.194	0.000232	"C_30_02"	"Krt6b"	"Q3UV11"
"6076"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.19	0.094	0.00087	"C_36_02"	"Krt6b"	"Q3UV11"
"6077"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.208	0.077	0.00951	"C_39_01"	"Krt6b"	"Q3UV11"
"6078"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.375	0.039	0.00562	"C_40_00"	"Krt6b"	"Q3UV11"
"6079"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	3.916	0.624	0.00189	"C_40_02"	"Krt6b"	"Q3UV11"
"6080"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.016	0.023	0.000966	"C_30_07"	"Krt6b"	"Q3UV11"
"6081"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	4.548	0.802	0.0124	"C_33_12"	"Krt6b"	"Q3UV11"
"6082"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	1.65	0.288	0.00987	"C_35_03"	"Krt6b"	"Q3UV11"
"6083"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	3	13.443	3.078	0.000896	"C_35_12"	"Krt6b"	"Q3UV11"
"6084"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.378	0.063	0.0124	"C_21_20"	"Krt6b"	"Q3UV11"
"6085"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	3	0.573	0.041	0.000775	"C_22_19"	"Krt6b"	"Q3UV11"
"6086"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	6.126	0.574	0.00454	"C_23_20"	"Krt6b"	"Q3UV11"
"6087"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	4.051	0.207	3.58e-05	"C_27_22"	"Krt6b"	"Q3UV11"
"6088"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	3	0.062	0.07	3.47e-05	"C_31_18"	"Krt6b"	"Q3UV11"
"6089"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	3	0.716	0.026	7.33e-05	"C_31_20"	"Krt6b"	"Q3UV11"
"6090"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.172	0.018	0.0347	"C_33_18"	"Krt6b"	"Q3UV11"
"6091"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.493	0.047	0.00633	"C_35_18"	"Krt6b"	"Q3UV11"
"6092"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.263	0.091	0.00264	"C_21_24"	"Krt6b"	"Q3UV11"
"6093"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	0.045	0.006	0.00224	"C_25_24"	"Krt6b"	"Q3UV11"
"6094"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	2.747	1.132	0.0132	"C_26_23"	"Krt6b"	"Q3UV11"
"6095"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.21	0.036	0.00143	"C_26_25"	"Krt6b"	"Q3UV11"
"6096"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.158	0.069	0.0112	"C_29_25"	"Krt6b"	"Q3UV11"
"6097"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0	0	0	"C_29_29"	"Krt6b"	"Q3UV11"
"6098"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.046	0.01	0.0233	"C_35_25"	"Krt6b"	"Q3UV11"
"6099"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.154	0.11	0.0132	"C_21_28"	"Krt6b"	"Q3UV11"
"6100"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	2	24.158	34.475	0.00395	"C_18_31"	"Krt6b"	"Q3UV11"
"6101"	"SP://Q3UV11"	"Q3UV11_MOUSE Keratin_ type II cytoskeletal 6B OS=Mus musculus GN=Krt6b PE=2 SV=1"	1	1	1	0.017	0.002	0.0404	"C_24_31"	"Krt6b"	"Q3UV11"
"6102"	"SP://Q3UX43"	"AN13C_MOUSE Ankyrin repeat domain_containing protein 13C OS=Mus musculus GN=Ankrd13c PE=2 SV=2"	1	1	1	0.652	0.045	0.0349	"B_14_25"	"Ankrd13c"	"Q3UX43"
"6103"	"SP://Q3UX43"	"AN13C_MOUSE Ankyrin repeat domain_containing protein 13C OS=Mus musculus GN=Ankrd13c PE=2 SV=2"	1	1	1	0.559	0.022	0.0203	"B_22_23"	"Ankrd13c"	"Q3UX43"
"6104"	"SP://Q3UY62"	"Q3UY62_MOUSE Protein Gm960 OS=Mus musculus GN=Gm960 PE=2 SV=1"	1	1	1	1.942	0.084	0.00769	"C_34_02"	"Gm960"	"Q3UY62"
"6105"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	4	6.59	1.054	0.00224	"A_19_02"	"H2_Q2"	"Q4KN81"
"6106"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	2	4.23	0.768	0.000115	"A_19_23"	"H2_Q2"	"Q4KN81"
"6107"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	1	99999.9	99999.9	1e-05	"A_18_32"	"H2_Q2"	"Q4KN81"
"6108"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	8	2.321	0.231	8.25e-10	"A_19_31"	"H2_Q2"	"Q4KN81"
"6109"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	4	1.704	0.065	2.39e-05	"A_20_32"	"H2_Q2"	"Q4KN81"
"6110"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	2	4	0.004	0.005	1.42e-06	"A_21_31"	"H2_Q2"	"Q4KN81"
"6111"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	2	2.774	0.295	0.00148	"A_22_32"	"H2_Q2"	"Q4KN81"
"6112"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	4	4.374	0.324	0.000154	"B_19_31"	"H2_Q2"	"Q4KN81"
"6113"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	5	3.42	0.303	6.61e-05	"B_21_31"	"H2_Q2"	"Q4KN81"
"6114"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	3	1.805	0.334	0.000837	"B_22_32"	"H2_Q2"	"Q4KN81"
"6115"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	2	19.932	1.409	0.00203	"C_17_02"	"H2_Q2"	"Q4KN81"
"6116"	"SP://Q4KN81"	"Q4KN81_MOUSE Histocompatibility 2_ Q region locus 2 OS=Mus musculus GN=H2_Q2 PE=2 SV=1"	1	1	5	2.119	0.215	2.34e-08	"C_18_35"	"H2_Q2"	"Q4KN81"
"6117"	"SP://Q4KUS2"	"UN13A_MOUSE Protein unc_13 homolog A OS=Mus musculus GN=Unc13a PE=1 SV=3"	1	1	1	99999.9	99999.9	1e-05	"B_36_15"	"Unc13a"	"Q4KUS2"
"6118"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	1	1	2	0	0	0	"A_13_02"	"Cfhr2"	"Q4LDF6"
"6119"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	4	5	24	2.294	0.077	9.9e-20	"A_14_01"	"Cfhr2"	"Q4LDF6"
"6120"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	3	4	14	0	0	0	"A_15_02"	"Cfhr2"	"Q4LDF6"
"6121"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	2	2	11	1.121	0.036	4.48e-08	"A_16_01"	"Cfhr2"	"Q4LDF6"
"6122"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	4	4	11	1.412	0.05	2.06e-13	"A_17_02"	"Cfhr2"	"Q4LDF6"
"6123"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	2	2	8	1.255	0.041	4.53e-08	"A_18_01"	"Cfhr2"	"Q4LDF6"
"6124"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	1	1	4	1.375	0.097	3.42e-05	"A_20_01"	"Cfhr2"	"Q4LDF6"
"6125"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	1	1	2	5.614	0.401	0.00265	"B_14_23"	"Cfhr2"	"Q4LDF6"
"6126"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	1	1	1	0.337	0.028	0.00615	"B_16_23"	"Cfhr2"	"Q4LDF6"
"6127"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	1	1	2	5.593	0.499	0.00172	"C_13_02"	"Cfhr2"	"Q4LDF6"
"6128"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	4	5	19	1.834	0.017	9.9e-20	"C_14_01"	"Cfhr2"	"Q4LDF6"
"6129"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	7	9	26	2.538	0.051	9.9e-20	"C_15_02"	"Cfhr2"	"Q4LDF6"
"6130"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	3	4	15	1.569	0.012	5.78e-14	"C_16_01"	"Cfhr2"	"Q4LDF6"
"6131"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	5	8	26	3.307	0.037	9.9e-20	"C_17_02"	"Cfhr2"	"Q4LDF6"
"6132"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	4	5	19	3.439	0.035	9.9e-20	"C_18_01"	"Cfhr2"	"Q4LDF6"
"6133"	"SP://Q4LDF6"	"Q4LDF6_MOUSE Protein Cfhr2 (Precursor) OS=Mus musculus GN=Cfhr2 PE=2 SV=1"	2	2	3	0.031	0.007	0.00189	"C_19_02"	"Cfhr2"	"Q4LDF6"
"6134"	"SP://Q562D6-3"	"NAP1_MOUSE Isoform 3 of Nef_associated protein 1 OS=Mus musculus GN=Nap1"	1	1	1	6.006	0.146	0.00128	"C_12_31"	"Nap1"	"Q562D6-3"
"6135"	"SP://Q58EV3"	"Q58EV3_MOUSE Major urinary protein 1 OS=Mus musculus GN=Mup1 PE=2 SV=1"	1	1	2	6.035	0.732	0.0107	"B_40_21"	"Mup1"	"Q58EV3"
"6136"	"SP://Q58EV3"	"Q58EV3_MOUSE Major urinary protein 1 OS=Mus musculus GN=Mup1 PE=2 SV=1"	1	1	7	8.268	0.122	2.46e-09	"B_42_21"	"Mup1"	"Q58EV3"
"6137"	"SP://Q59J91"	"Q59J91_MOUSE Polypeptide N_acetylgalactosaminyltransferase 18 OS=Mus musculus GN=Galnt18 PE=2 SV=1"	1	1	1	1.927	0.13	0.011	"C_17_02"	"Galnt18"	"Q59J91"
"6138"	"SP://Q5MPP0-3"	"FA2H_MOUSE Isoform 3 of Fatty acid 2_hydroxylase OS=Mus musculus GN=Fa2h"	1	1	1	0.242	0.009	0.000978	"C_37_01"	"Fa2h"	"Q5MPP0-3"
"6139"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	0.002	0.002	0.00807	"A_31_15"	"Wdr81"	"Q5ND34-3"
"6140"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	2.14	0.15	0.0151	"A_21_23"	"Wdr81"	"Q5ND34-3"
"6141"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	25.035	2.954	0.0422	"B_34_15"	"Wdr81"	"Q5ND34-3"
"6142"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	99999.9	99999.9	1e-05	"B_36_15"	"Wdr81"	"Q5ND34-3"
"6143"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	10.594	0.436	0.00667	"B_32_17"	"Wdr81"	"Q5ND34-3"
"6144"	"SP://Q5ND34-3"	"WDR81_MOUSE Isoform 3 of WD repeat_containing protein 81 OS=Mus musculus GN=Wdr81"	1	1	1	0.66	0.064	0.0214	"C_32_24"	"Wdr81"	"Q5ND34-3"
"6145"	"SP://Q5ND35"	"Q5ND35_MOUSE Alpha_2_antiplasmin (Fragment) OS=Mus musculus GN=Serpinf2 PE=2 SV=1"	1	1	1	99999.9	99999.9	1e-05	"A_33_02"	"Serpinf2"	"Q5ND35"
"6146"	"SP://Q5ND35"	"Q5ND35_MOUSE Alpha_2_antiplasmin (Fragment) OS=Mus musculus GN=Serpinf2 PE=2 SV=1"	1	1	3	0.035	0.012	0.0015	"A_29_19"	"Serpinf2"	"Q5ND35"
"6147"	"SP://Q5ND35"	"Q5ND35_MOUSE Alpha_2_antiplasmin (Fragment) OS=Mus musculus GN=Serpinf2 PE=2 SV=1"	2	2	5	1.681	0.082	1.21e-05	"B_31_20"	"Serpinf2"	"Q5ND35"
"6148"	"SP://Q5ND35"	"Q5ND35_MOUSE Alpha_2_antiplasmin (Fragment) OS=Mus musculus GN=Serpinf2 PE=2 SV=1"	2	2	4	5.469	1.242	5.54e-05	"C_29_23"	"Serpinf2"	"Q5ND35"
"6149"	"SP://Q5ND37"	"Q5ND37_MOUSE Pigment epithelium_derived factor (Fragment) OS=Mus musculus GN=Serpinf1 PE=2 SV=1"	1	1	1	9.666	1.935	0.00833	"C_35_23"	"Serpinf1"	"Q5ND37"
"6150"	"SP://Q5SPA9"	"Q5SPA9_MOUSE Receptor_type tyrosine_protein phosphatase delta OS=Mus musculus GN=Ptprd PE=4 SV=1"	1	1	1	99999.9	99999.9	1e-05	"A_28_01"	"Ptprd"	"Q5SPA9"
"6151"	"SP://Q5SX59"	"Q5SX59_MOUSE Enolase (Fragment) OS=Mus musculus GN=Eno3 PE=2 SV=1"	1	1	1	0.096	0.02	0.0398	"A_34_01"	"Eno3"	"Q5SX59"
"6152"	"SP://Q5U5Q9-3"	"UIMC1_MOUSE Isoform 3 of BRCA1_A complex subunit RAP80 OS=Mus musculus GN=Uimc1"	1	1	1	0.366	0.035	0.05	"B_32_15"	"Uimc1"	"Q5U5Q9-3"
"6153"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	2.118	0.068	0.000965	"A_35_17"	"Orm1"	"Q60590"
"6154"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	2.791	0.242	0.00438	"A_36_16"	"Orm1"	"Q60590"
"6155"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	0.371	0.026	1.49e-05	"A_31_19"	"Orm1"	"Q60590"
"6156"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	99999.9	99999.9	1e-05	"A_33_19"	"Orm1"	"Q60590"
"6157"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	6.436	1.792	0.0131	"A_35_21"	"Orm1"	"Q60590"
"6158"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	3	0.135	0.033	2.23e-06	"A_36_18"	"Orm1"	"Q60590"
"6159"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	4	0.359	0.026	1.28e-08	"A_36_20"	"Orm1"	"Q60590"
"6160"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	6	0.522	0.045	7.05e-09	"A_37_19"	"Orm1"	"Q60590"
"6161"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	0.174	0.015	0.00865	"B_33_16"	"Orm1"	"Q60590"
"6162"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	99999.9	99999.9	1e-05	"B_34_19"	"Orm1"	"Q60590"
"6163"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	0.252	0.04	0.00377	"B_31_20"	"Orm1"	"Q60590"
"6164"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	4	0.17	0.022	1.05e-07	"B_33_20"	"Orm1"	"Q60590"
"6165"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	0.822	0.014	0.000797	"C_34_15"	"Orm1"	"Q60590"
"6166"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	4	0.237	0.085	0.00227	"C_35_16"	"Orm1"	"Q60590"
"6167"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	4	0.589	0.059	6.13e-05	"C_31_20"	"Orm1"	"Q60590"
"6168"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	2.624	0.251	0.0105	"C_32_19"	"Orm1"	"Q60590"
"6169"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	2	2.159	0.132	2.47e-05	"C_34_19"	"Orm1"	"Q60590"
"6170"	"SP://Q60590"	"A1AG1_MOUSE Alpha_1_acid glycoprotein 1 OS=Mus musculus GN=Orm1 PE=1 SV=1"	1	1	1	99999.9	99999.9	1e-05	"C_33_23"	"Orm1"	"Q60590"
"6171"	"SP://Q60644"	"NR1H2_MOUSE Oxysterols receptor LXR_beta OS=Mus musculus GN=Nr1h2 PE=1 SV=1"	1	1	1	0.698	0.094	0.0431	"B_21_35"	"Nr1h2"	"Q60644"
"6172"	"SP://Q60651-2"	"KLRA4_MOUSE Isoform D2 of Killer cell lectin_like receptor 4 OS=Mus musculus GN=Klra4"	1	1	1	0.098	0.01	0.000571	"B_34_15"	"Klra4"	"Q60651-2"
"6173"	"SP://Q60994"	"ADIPO_MOUSE Adiponectin OS=Mus musculus GN=Adipoq PE=1 SV=2"	2	2	3	1.959	0.139	0.00208	"A_17_02"	"Adipoq"	"Q60994"
"6174"	"SP://Q60994"	"ADIPO_MOUSE Adiponectin OS=Mus musculus GN=Adipoq PE=1 SV=2"	1	1	1	0.427	0.025	0.00586	"C_16_01"	"Adipoq"	"Q60994"
"6175"	"SP://Q60994"	"ADIPO_MOUSE Adiponectin OS=Mus musculus GN=Adipoq PE=1 SV=2"	1	1	3	1.469	0.062	0.000664	"C_17_02"	"Adipoq"	"Q60994"
"6176"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	1	1	1	0.754	0.054	0.0159	"A_22_01"	"Cfi"	"Q61129"
"6177"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	2	2	8	1.484	0.065	3.52e-07	"A_32_01"	"Cfi"	"Q61129"
"6178"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	4	4	12	1.899	0.063	1.1e-10	"A_34_01"	"Cfi"	"Q61129"
"6179"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	1	1	2	0.584	0.036	0.000205	"A_21_02"	"Cfi"	"Q61129"
"6180"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	4	4	8	0.208	0.019	5.2e-11	"A_33_02"	"Cfi"	"Q61129"
"6181"	"SP://Q61129"	"CFAI_MOUSE Complement factor I OS=Mus musculus GN=Cfi PE=1 SV=3"	1	1	2	1.908	0.2	0.0134	"A_35_02"	"Cfi"	"Q61129"
